sender,receiver,time,weight
482,180,9,1.5
482,202,9,2.0
482,265,9,1.0
482,292,9,2.0
482,395,9,1.0
482,407,9,0.5
482,511,9,0.5
482,590,9,0.5
488,77,9,3.0
488,506,9,5.0
490,16,9,10.0
490,27,9,0.5
490,33,9,1.5
490,82,9,0.5
490,190,9,3.0
490,319,9,0.5
490,366,9,0.5
490,433,9,0.5
490,446,9,44.0
490,468,9,0.5
490,493,9,1.5
490,498,9,0.5
493,45,9,5.5
493,280,9,1.5
493,367,9,52.5
493,395,9,0.5
493,433,9,1.0
493,446,9,1.5
493,490,9,1.5
493,525,9,0.5
493,526,9,0.5
493,592,9,112.5
494,129,9,0.5
494,198,9,0.5
494,536,9,7.0
497,54,9,1.0
497,129,9,3.5
497,506,9,16.5
497,510,9,8.0
497,529,9,4.0
498,67,9,0.5
498,93,9,1.0
498,122,9,0.5
498,160,9,0.5
498,170,9,0.5
498,205,9,0.5
498,254,9,1.0
498,305,9,2.5
498,308,9,0.5
498,357,9,0.5
498,405,9,0.5
498,463,9,0.5
498,490,9,0.5
498,504,9,0.5
498,518,9,0.5
498,548,9,0.5
498,560,9,28.5
500,82,9,187.0
500,563,9,515.5
501,33,9,8.0
501,82,9,0.5
501,122,9,0.5
501,190,9,1.0
501,446,9,0.5
503,323,9,0.5
504,38,9,1.0
504,82,9,5.0
504,84,9,1.5
504,86,9,0.5
504,132,9,1.0
504,182,9,1.5
504,356,9,5.5
504,367,9,0.5
504,379,9,0.5
504,395,9,1.0
504,407,9,1.0
504,446,9,1.0
504,498,9,0.5
504,506,9,1.0
504,520,9,0.5
504,526,9,2.0
504,549,9,0.5
504,553,9,0.5
504,590,9,0.5
505,392,9,1.5
505,548,9,0.5
505,549,9,0.5
506,3,9,0.5
506,42,9,1.0
506,77,9,3.0
506,132,9,0.5
506,180,9,0.5
506,190,9,2.0
506,266,9,0.5
506,302,9,0.5
506,341,9,2.5
506,357,9,2.0
506,366,9,53.5
506,367,9,1.0
506,395,9,0.5
506,407,9,0.5
506,436,9,1.0
506,488,9,5.0
506,497,9,16.5
506,504,9,1.0
506,522,9,0.5
506,563,9,0.5
506,566,9,38.0
506,590,9,3.0
510,118,9,0.5
510,252,9,0.5
510,266,9,1.0
510,269,9,3.5
510,285,9,1.5
510,389,9,0.5
510,497,9,8.0
511,244,9,1.0
511,482,9,0.5
512,107,9,1.5
512,525,9,121.5
514,3,9,7.0
514,468,9,12.0
518,29,9,2.5
518,54,9,3.0
518,67,9,0.5
518,254,9,1.0
518,280,9,0.5
518,341,9,0.5
518,436,9,0.5
518,448,9,123.0
518,464,9,71.0
518,498,9,0.5
518,544,9,6.0
518,579,9,1.5
518,594,9,13.5
520,16,9,0.5
520,54,9,0.5
520,67,9,2.0
520,74,9,1.0
520,78,9,1.5
520,82,9,0.5
520,175,9,1.0
520,180,9,0.5
520,308,9,0.5
520,319,9,0.5
520,345,9,3.0
520,369,9,502.5
520,379,9,0.5
520,411,9,2.0
520,426,9,0.5
520,435,9,0.5
520,461,9,6.5
520,504,9,0.5
520,529,9,0.5
520,546,9,0.5
520,566,9,1.0
522,3,9,3.5
522,169,9,1.5
522,506,9,0.5
525,12,9,0.5
525,77,9,0.5
525,107,9,4.5
525,254,9,2.0
525,280,9,0.5
525,367,9,2.5
525,395,9,0.5
525,448,9,33.0
525,493,9,0.5
525,512,9,121.5
525,526,9,0.5
525,558,9,0.5
525,592,9,0.5
526,84,9,1.5
526,118,9,0.5
526,280,9,0.5
526,287,9,0.5
526,313,9,10.5
526,336,9,0.5
526,357,9,0.5
526,367,9,3.5
526,369,9,53.0
526,395,9,3.0
526,407,9,2.5
526,435,9,1.5
526,493,9,0.5
526,504,9,2.0
526,525,9,0.5
526,558,9,1.5
526,592,9,3.5
527,190,9,0.5
528,38,9,1.0
528,132,9,0.5
528,170,9,26.5
528,198,9,0.5
528,246,9,9.0
528,357,9,8.5
528,427,9,0.5
528,461,9,0.5
528,544,9,1.0
528,551,9,0.5
528,592,9,0.5
529,41,9,0.5
529,54,9,1.5
529,497,9,4.0
529,520,9,0.5
529,536,9,2.5
529,549,9,0.5
534,302,9,16.5
534,536,9,1.5
536,129,9,3.0
536,175,9,1.5
536,176,9,0.5
536,202,9,50.0
536,280,9,35.0
536,494,9,7.0
536,529,9,2.5
536,534,9,1.5
537,122,9,28.0
537,190,9,2.0
537,208,9,0.5
537,410,9,20.5
537,559,9,2.0
537,585,9,8.0
537,586,9,15.0
538,190,9,0.5
538,549,9,1.0
540,72,9,4.5
540,549,9,0.5
541,433,9,31.0
544,42,9,0.5
544,54,9,21.5
544,72,9,0.5
544,82,9,1.0
544,310,9,1.0
544,356,9,6.0
544,357,9,1.5
544,391,9,0.5
544,427,9,0.5
544,436,9,2.0
544,448,9,2.5
544,463,9,0.5
544,464,9,11.0
544,466,9,18.5
544,518,9,6.0
544,528,9,1.0
544,565,9,0.5
544,594,9,21.5
546,27,9,0.5
546,67,9,2.0
546,118,9,0.5
546,119,9,7.0
546,170,9,2.0
546,259,9,2.5
546,520,9,0.5
546,576,9,0.5
548,160,9,1.0
548,205,9,0.5
548,244,9,0.5
548,338,9,1.5
548,411,9,0.5
548,468,9,0.5
548,498,9,0.5
548,505,9,0.5
548,590,9,0.5
549,72,9,1.5
549,118,9,1.0
549,190,9,0.5
549,350,9,0.5
549,372,9,1.0
549,504,9,0.5
549,505,9,0.5
549,529,9,0.5
549,538,9,1.0
549,540,9,0.5
550,91,9,1.5
550,99,9,0.5
550,116,9,7.0
550,172,9,0.5
550,240,9,0.5
550,254,9,0.5
550,395,9,0.5
550,411,9,0.5
550,433,9,82.5
550,463,9,15.5
551,170,9,0.5
551,319,9,1.0
551,379,9,0.5
551,405,9,0.5
551,528,9,0.5
553,280,9,1.0
553,356,9,0.5
553,504,9,0.5
553,579,9,1.0
555,283,9,3.5
558,122,9,4.0
558,132,9,0.5
558,202,9,0.5
558,247,9,0.5
558,283,9,0.5
558,367,9,5.0
558,379,9,0.5
558,435,9,1.0
558,525,9,0.5
558,526,9,1.5
558,592,9,5.5
558,594,9,2.0
559,537,9,2.0
560,122,9,0.5
560,379,9,13.0
560,498,9,28.5
561,218,9,0.5
563,16,9,4.0
563,26,9,4.5
563,29,9,1.0
563,41,9,3.0
563,42,9,1.0
563,45,9,0.5
563,54,9,0.5
563,82,9,20.0
563,166,9,2.5
563,169,9,1.5
563,170,9,2.0
563,182,9,0.5
563,240,9,0.5
563,266,9,0.5
563,341,9,0.5
563,366,9,0.5
563,392,9,0.5
563,500,9,515.5
563,506,9,0.5
565,23,9,1.0
565,544,9,0.5
566,45,9,4.5
566,86,9,0.5
566,118,9,1.0
566,254,9,0.5
566,427,9,0.5
566,506,9,38.0
566,520,9,1.0
574,75,9,0.5
575,102,9,45.0
575,427,9,27.0
576,3,9,0.5
576,86,9,4.5
576,87,9,7.0
576,118,9,4.5
576,182,9,0.5
576,190,9,9.0
576,323,9,0.5
576,350,9,0.5
576,357,9,0.5
576,391,9,96.0
576,407,9,0.5
576,411,9,0.5
576,427,9,1.5
576,436,9,0.5
576,464,9,0.5
576,546,9,0.5
579,280,9,1.5
579,372,9,0.5
579,464,9,5.0
579,518,9,1.5
579,553,9,1.0
583,27,9,1.5
583,205,9,0.5
585,537,9,8.0
585,586,9,4.5
586,45,9,1.0
586,132,9,1.0
586,340,9,4.0
586,341,9,8.0
586,369,9,0.5
586,410,9,15.0
586,537,9,15.0
586,585,9,4.5
590,78,9,3.0
590,202,9,1.5
590,267,9,1.0
590,407,9,0.5
590,482,9,0.5
590,504,9,0.5
590,506,9,3.0
590,548,9,0.5
592,280,9,3.0
592,310,9,1.5
592,367,9,29.5
592,379,9,0.5
592,395,9,8.0
592,493,9,112.5
592,525,9,0.5
592,526,9,3.5
592,528,9,0.5
592,558,9,5.5
594,45,9,0.5
594,67,9,0.5
594,254,9,6.5
594,280,9,0.5
594,466,9,6.5
594,468,9,0.5
594,518,9,13.5
594,544,9,21.5
594,558,9,2.0
3,188,10,2.0
3,341,10,0.5
3,555,10,0.5
12,29,10,0.5
12,76,10,0.5
12,341,10,0.5
12,482,10,183.0
16,29,10,122.5
16,41,10,205.0
16,199,10,0.5
16,247,10,1.5
16,265,10,0.5
16,287,10,0.5
16,340,10,10.5
16,392,10,103.5
16,447,10,1.0
16,498,10,0.5
16,503,10,0.5
16,520,10,1.0
20,563,10,4.0
23,132,10,1.0
23,213,10,3.5
23,341,10,4.0
23,586,10,7.0
25,78,10,3.0
25,157,10,12.5
25,166,10,11.0
25,190,10,3.5
25,208,10,5.0
25,233,10,3.5
25,283,10,14.0
25,331,10,6.5
25,405,10,51.0
25,490,10,2.5
25,520,10,0.5
25,522,10,9.0
25,556,10,13.0
25,582,10,4.0
28,313,10,0.5
28,357,10,2.5
28,554,10,0.5
29,12,10,0.5
29,16,10,122.5
29,41,10,81.5
29,340,10,2.5
29,345,10,3.0
29,392,10,55.5
29,498,10,0.5
29,503,10,0.5
29,510,10,0.5
32,154,10,13.0
32,494,10,0.5
32,589,10,6.0
32,592,10,4.0
41,16,10,205.0
41,29,10,81.5
41,45,10,0.5
41,199,10,0.5
41,265,10,1.0
41,287,10,0.5
41,340,10,2.0
41,356,10,2.5
41,391,10,1.0
41,392,10,130.5
41,447,10,0.5
41,490,10,1.5
41,498,10,1.0
41,504,10,0.5
41,522,10,9.0
42,350,10,0.5
42,493,10,0.5
45,41,10,0.5
45,132,10,1.5
45,175,10,1.0
45,213,10,1.0
45,287,10,0.5
45,319,10,1.0
45,341,10,6.5
45,369,10,4.5
45,411,10,3.5
45,448,10,0.5
45,493,10,2.5
49,77,10,0.5
49,141,10,0.5
49,464,10,0.5
49,503,10,1.0
54,280,10,0.5
54,529,10,0.5
67,78,10,1.0
67,82,10,0.5
67,410,10,1.0
67,498,10,0.5
67,584,10,0.5
72,154,10,2.5
72,198,10,0.5
72,202,10,1.5
72,219,10,2.0
75,501,10,3.0
76,12,10,0.5
76,308,10,47.5
77,49,10,0.5
77,129,10,9.5
77,154,10,0.5
77,190,10,0.5
77,357,10,0.5
77,475,10,1.5
77,510,10,0.5
77,584,10,0.5
78,25,10,3.0
78,67,10,1.0
78,166,10,13.0
78,169,10,14.0
78,190,10,9.0
78,208,10,6.5
78,233,10,12.5
78,247,10,1.5
78,283,10,4.5
78,331,10,4.0
78,392,10,0.5
78,463,10,0.5
78,490,10,4.0
78,501,10,0.5
78,522,10,14.5
78,566,10,0.5
78,582,10,68.5
78,589,10,0.5
79,474,10,0.5
82,67,10,0.5
82,208,10,0.5
82,283,10,0.5
82,340,10,0.5
82,429,10,1.0
82,500,10,929.5
82,501,10,1.0
82,522,10,0.5
82,563,10,39.5
84,218,10,10.0
84,271,10,1.0
84,323,10,1.0
84,421,10,7.0
84,436,10,4.5
84,575,10,0.5
87,147,10,4.5
87,456,10,1.0
93,356,10,0.5
96,198,10,0.5
102,575,10,33.5
107,253,10,0.5
110,140,10,5.0
116,570,10,88.0
118,147,10,2.0
118,154,10,0.5
118,170,10,1.5
118,178,10,1.0
118,202,10,0.5
118,463,10,2.0
118,504,10,0.5
124,475,10,12.5
124,510,10,4.0
129,77,10,9.5
129,147,10,1.0
129,280,10,595.5
129,283,10,0.5
129,319,10,0.5
129,331,10,1.0
129,356,10,33.5
129,391,10,10.0
129,392,10,0.5
129,459,10,2.0
129,463,10,0.5
129,474,10,16.0
129,497,10,2.5
129,503,10,2.0
129,526,10,1.0
129,552,10,0.5
129,575,10,49.0
132,23,10,1.0
132,45,10,1.5
132,170,10,3.0
132,340,10,3.5
132,369,10,15.5
132,392,10,0.5
140,110,10,5.0
141,49,10,0.5
141,592,10,0.5
147,87,10,4.5
147,118,10,2.0
147,129,10,1.0
147,178,10,1.0
147,287,10,0.5
147,463,10,10.5
147,554,10,0.5
147,579,10,1.5
154,32,10,13.0
154,72,10,2.5
154,77,10,0.5
154,118,10,0.5
154,202,10,1.0
154,566,10,7.5
154,579,10,25.0
154,589,10,3.0
154,592,10,1.5
157,25,10,12.5
157,166,10,15.0
157,190,10,1.0
157,208,10,5.5
157,233,10,2.0
157,283,10,34.0
157,331,10,9.5
157,490,10,2.0
157,501,10,1.0
157,522,10,7.5
157,556,10,13.5
157,582,10,2.5
166,25,10,11.0
166,78,10,13.0
166,157,10,15.0
166,169,10,7.0
166,190,10,5.5
166,208,10,7.5
166,233,10,1.0
166,283,10,10.5
166,331,10,19.0
166,340,10,0.5
166,490,10,4.0
166,501,10,0.5
166,504,10,0.5
166,522,10,13.0
166,544,10,0.5
166,556,10,10.5
166,563,10,0.5
166,582,10,19.5
166,584,10,0.5
166,589,10,2.5
169,78,10,14.0
169,166,10,7.0
169,170,10,1.5
169,193,10,0.5
169,202,10,0.5
169,221,10,24.0
169,500,10,1.0
169,501,10,1.0
169,503,10,1.0
169,504,10,0.5
169,522,10,5.0
169,582,10,9.5
170,118,10,1.5
170,132,10,3.0
170,169,10,1.5
170,345,10,0.5
170,357,10,42.0
175,45,10,1.0
175,341,10,1.0
175,366,10,0.5
175,520,10,0.5
175,536,10,14.0
175,584,10,0.5
178,118,10,1.0
178,147,10,1.0
178,185,10,0.5
178,313,10,2.0
178,340,10,0.5
178,463,10,2.0
178,579,10,2.0
184,283,10,0.5
185,178,10,0.5
188,3,10,2.0
188,584,10,0.5
190,25,10,3.5
190,77,10,0.5
190,78,10,9.0
190,157,10,1.0
190,166,10,5.5
190,208,10,19.0
190,233,10,1.5
190,283,10,11.0
190,331,10,8.0
190,490,10,1.0
190,522,10,4.5
190,526,10,0.5
190,556,10,6.5
190,582,10,1.0
190,592,10,0.5
193,169,10,0.5
194,202,10,4.0
194,280,10,14.5
194,435,10,1.0
198,72,10,0.5
198,96,10,0.5
198,529,10,0.5
198,548,10,0.5
198,563,10,0.5
198,566,10,0.5
199,16,10,0.5
199,41,10,0.5
199,392,10,0.5
202,72,10,1.5
202,118,10,0.5
202,154,10,1.0
202,169,10,0.5
202,194,10,4.0
202,280,10,156.0
202,395,10,0.5
202,433,10,6.5
202,435,10,3.5
202,464,10,8.5
202,504,10,1.5
202,526,10,1.5
202,536,10,74.0
202,544,10,3.5
202,554,10,1.0
202,555,10,0.5
202,576,10,0.5
204,283,10,0.5
208,25,10,5.0
208,78,10,6.5
208,82,10,0.5
208,157,10,5.5
208,166,10,7.5
208,190,10,19.0
208,233,10,9.0
208,283,10,5.5
208,331,10,5.5
208,490,10,3.5
208,501,10,0.5
208,522,10,3.5
208,556,10,12.0
208,582,10,2.5
213,23,10,3.5
213,45,10,1.0
213,340,10,1.5
213,341,10,13.0
213,586,10,2.0
218,84,10,10.0
218,271,10,0.5
218,421,10,8.0
218,436,10,0.5
218,438,10,1.5
219,72,10,2.0
221,169,10,24.0
233,25,10,3.5
233,78,10,12.5
233,157,10,2.0
233,166,10,1.0
233,190,10,1.5
233,208,10,9.0
233,264,10,0.5
233,283,10,3.0
233,331,10,6.0
233,456,10,0.5
233,490,10,1.0
233,522,10,3.0
233,556,10,4.0
233,582,10,3.5
247,16,10,1.5
247,78,10,1.5
247,392,10,1.0
253,107,10,0.5
253,504,10,12.0
253,529,10,1.0
259,357,10,0.5
261,506,10,0.5
264,233,10,0.5
265,16,10,0.5
265,41,10,1.0
265,410,10,8.0
265,529,10,0.5
269,313,10,7.5
269,436,10,17.0
269,548,10,0.5
271,84,10,1.0
271,218,10,0.5
273,319,10,3.5
280,54,10,0.5
280,129,10,595.5
280,194,10,14.5
280,202,10,156.0
280,366,10,0.5
280,435,10,26.5
280,459,10,0.5
280,494,10,0.5
280,536,10,79.0
280,575,10,0.5
280,576,10,0.5
280,586,10,0.5
280,587,10,0.5
283,25,10,14.0
283,78,10,4.5
283,82,10,0.5
283,129,10,0.5
283,157,10,34.0
283,166,10,10.5
283,184,10,0.5
283,190,10,11.0
283,204,10,0.5
283,208,10,5.5
283,233,10,3.0
283,331,10,11.5
283,340,10,0.5
283,341,10,0.5
283,490,10,19.0
283,501,10,0.5
283,522,10,8.0
283,536,10,1.0
283,555,10,5.0
283,556,10,5.5
283,576,10,0.5
283,582,10,6.0
287,16,10,0.5
287,41,10,0.5
287,45,10,0.5
287,147,10,0.5
287,340,10,1.5
287,413,10,15.5
287,520,10,1.0
287,554,10,0.5
287,586,10,0.5
304,341,10,8.0
305,340,10,0.5
308,76,10,47.5
308,506,10,1.0
308,526,10,4.0
308,552,10,0.5
308,554,10,10.5
313,28,10,0.5
313,178,10,2.0
313,269,10,7.5
313,526,10,4.0
319,45,10,1.0
319,129,10,0.5
319,273,10,3.5
319,563,10,0.5
323,84,10,1.0
323,350,10,14.0
331,25,10,6.5
331,78,10,4.0
331,129,10,1.0
331,157,10,9.5
331,166,10,19.0
331,190,10,8.0
331,208,10,5.5
331,233,10,6.0
331,283,10,11.5
331,490,10,19.0
331,501,10,2.5
331,522,10,9.0
331,539,10,0.5
331,556,10,17.5
331,582,10,5.0
331,589,10,0.5
340,16,10,10.5
340,29,10,2.5
340,41,10,2.0
340,82,10,0.5
340,132,10,3.5
340,166,10,0.5
340,178,10,0.5
340,213,10,1.5
340,283,10,0.5
340,287,10,1.5
340,305,10,0.5
340,341,10,0.5
340,369,10,13.0
340,392,10,2.5
340,448,10,0.5
340,464,10,0.5
340,522,10,17.0
340,546,10,0.5
340,563,10,1.0
340,575,10,0.5
340,586,10,0.5
340,592,10,0.5
341,3,10,0.5
341,12,10,0.5
341,23,10,4.0
341,45,10,6.5
341,175,10,1.0
341,213,10,13.0
341,283,10,0.5
341,304,10,8.0
341,340,10,0.5
341,369,10,2.0
341,450,10,2.0
341,586,10,9.0
345,29,10,3.0
345,170,10,0.5
345,405,10,4.0
345,468,10,14.0
350,42,10,0.5
350,323,10,14.0
356,41,10,2.5
356,93,10,0.5
356,129,10,33.5
356,498,10,1.5
356,510,10,15.5
356,526,10,2.5
356,529,10,2.5
357,28,10,2.5
357,77,10,0.5
357,170,10,42.0
357,259,10,0.5
357,498,10,0.5
366,175,10,0.5
366,280,10,0.5
366,506,10,1.0
366,529,10,2.0
366,563,10,0.5
366,584,10,1.5
366,589,10,0.5
369,45,10,4.5
369,132,10,15.5
369,340,10,13.0
369,341,10,2.0
369,503,10,0.5
369,520,10,202.5
369,548,10,2.0
369,563,10,0.5
369,586,10,0.5
379,413,10,1.0
379,526,10,4.0
391,41,10,1.0
391,129,10,10.0
391,576,10,70.5
392,16,10,103.5
392,29,10,55.5
392,41,10,130.5
392,78,10,0.5
392,129,10,0.5
392,132,10,0.5
392,199,10,0.5
392,247,10,1.0
392,340,10,2.5
392,522,10,1.0
392,567,10,2.0
395,202,10,0.5
395,433,10,0.5
395,504,10,1.0
395,526,10,21.0
395,529,10,0.5
395,552,10,2.5
395,589,10,0.5
395,592,10,2.0
405,25,10,51.0
405,345,10,4.0
405,520,10,2.0
408,584,10,4.0
410,67,10,1.0
410,265,10,8.0
410,586,10,3.0
411,45,10,3.5
413,287,10,15.5
413,379,10,1.0
421,84,10,7.0
421,218,10,8.0
425,522,10,2.5
425,566,10,1.5
429,82,10,1.0
429,567,10,12.0
429,589,10,1.5
433,202,10,6.5
433,395,10,0.5
433,456,10,1.0
433,493,10,1.0
433,498,10,0.5
433,504,10,2.0
433,520,10,1.0
433,556,10,0.5
435,194,10,1.0
435,202,10,3.5
435,280,10,26.5
435,450,10,13.0
435,461,10,33.0
435,536,10,24.5
436,84,10,4.5
436,218,10,0.5
436,269,10,17.0
436,548,10,0.5
436,575,10,1.0
438,218,10,1.5
444,501,10,0.5
444,579,10,1.0
446,490,10,10.5
446,498,10,0.5
447,16,10,1.0
447,41,10,0.5
448,45,10,0.5
448,340,10,0.5
450,341,10,2.0
450,435,10,13.0
456,87,10,1.0
456,233,10,0.5
456,433,10,1.0
456,493,10,96.5
456,526,10,17.5
456,552,10,12.0
459,129,10,2.0
459,280,10,0.5
459,497,10,8.0
459,563,10,1.5
461,435,10,33.0
463,78,10,0.5
463,118,10,2.0
463,129,10,0.5
463,147,10,10.5
463,178,10,2.0
463,474,10,0.5
463,506,10,2.0
463,544,10,0.5
463,548,10,0.5
463,579,10,1.5
463,594,10,2.0
464,49,10,0.5
464,202,10,8.5
464,340,10,0.5
468,345,10,14.0
468,575,10,0.5
474,79,10,0.5
474,129,10,16.0
474,463,10,0.5
474,503,10,0.5
474,544,10,10.0
475,77,10,1.5
475,124,10,12.5
475,510,10,15.0
482,12,10,183.0
482,510,10,1.5
482,529,10,0.5
490,25,10,2.5
490,41,10,1.5
490,78,10,4.0
490,157,10,2.0
490,166,10,4.0
490,190,10,1.0
490,208,10,3.5
490,233,10,1.0
490,283,10,19.0
490,331,10,19.0
490,446,10,10.5
493,42,10,0.5
493,45,10,2.5
493,433,10,1.0
493,456,10,96.5
493,504,10,0.5
493,506,10,5.5
493,592,10,47.5
494,32,10,0.5
494,280,10,0.5
497,129,10,2.5
497,459,10,8.0
497,506,10,7.5
497,510,10,14.0
498,16,10,0.5
498,29,10,0.5
498,41,10,1.0
498,67,10,0.5
498,356,10,1.5
498,357,10,0.5
498,433,10,0.5
498,446,10,0.5
498,503,10,0.5
498,526,10,0.5
498,529,10,2.0
500,82,10,929.5
500,169,10,1.0
500,501,10,1.5
500,563,10,2108.5
501,75,10,3.0
501,78,10,0.5
501,82,10,1.0
501,157,10,1.0
501,166,10,0.5
501,169,10,1.0
501,208,10,0.5
501,283,10,0.5
501,331,10,2.5
501,444,10,0.5
501,500,10,1.5
503,16,10,0.5
503,29,10,0.5
503,49,10,1.0
503,129,10,2.0
503,169,10,1.0
503,369,10,0.5
503,474,10,0.5
503,498,10,0.5
504,41,10,0.5
504,118,10,0.5
504,166,10,0.5
504,169,10,0.5
504,202,10,1.5
504,253,10,12.0
504,395,10,1.0
504,433,10,2.0
504,493,10,0.5
504,526,10,5.5
504,544,10,1.0
504,575,10,1.0
506,261,10,0.5
506,308,10,1.0
506,366,10,1.0
506,463,10,2.0
506,493,10,5.5
506,497,10,7.5
510,29,10,0.5
510,77,10,0.5
510,124,10,4.0
510,356,10,15.5
510,475,10,15.0
510,482,10,1.5
510,497,10,14.0
510,584,10,0.5
520,16,10,1.0
520,25,10,0.5
520,175,10,0.5
520,287,10,1.0
520,369,10,202.5
520,405,10,2.0
520,433,10,1.0
520,539,10,0.5
520,589,10,0.5
522,25,10,9.0
522,41,10,9.0
522,78,10,14.5
522,82,10,0.5
522,157,10,7.5
522,166,10,13.0
522,169,10,5.0
522,190,10,4.5
522,208,10,3.5
522,233,10,3.0
522,283,10,8.0
522,331,10,9.0
522,340,10,17.0
522,392,10,1.0
522,425,10,2.5
522,556,10,3.5
526,129,10,1.0
526,190,10,0.5
526,202,10,1.5
526,308,10,4.0
526,313,10,4.0
526,356,10,2.5
526,379,10,4.0
526,395,10,21.0
526,456,10,17.5
526,498,10,0.5
526,504,10,5.5
526,544,10,1.5
526,552,10,19.5
529,54,10,0.5
529,198,10,0.5
529,253,10,1.0
529,265,10,0.5
529,356,10,2.5
529,366,10,2.0
529,395,10,0.5
529,482,10,0.5
529,498,10,2.0
529,566,10,0.5
529,575,10,0.5
529,577,10,0.5
529,584,10,1.0
536,175,10,14.0
536,202,10,74.0
536,280,10,79.0
536,283,10,1.0
536,435,10,24.5
536,584,10,0.5
539,331,10,0.5
539,520,10,0.5
544,166,10,0.5
544,202,10,3.5
544,463,10,0.5
544,474,10,10.0
544,504,10,1.0
544,526,10,1.5
544,594,10,3.5
546,340,10,0.5
548,198,10,0.5
548,269,10,0.5
548,369,10,2.0
548,436,10,0.5
548,463,10,0.5
548,563,10,0.5
548,575,10,2.5
552,129,10,0.5
552,308,10,0.5
552,395,10,2.5
552,456,10,12.0
552,526,10,19.5
552,576,10,12.5
554,28,10,0.5
554,147,10,0.5
554,202,10,1.0
554,287,10,0.5
554,308,10,10.5
555,3,10,0.5
555,202,10,0.5
555,283,10,5.0
556,25,10,13.0
556,157,10,13.5
556,166,10,10.5
556,190,10,6.5
556,208,10,12.0
556,233,10,4.0
556,283,10,5.5
556,331,10,17.5
556,433,10,0.5
556,522,10,3.5
556,582,10,1.5
563,20,10,4.0
563,82,10,39.5
563,166,10,0.5
563,198,10,0.5
563,319,10,0.5
563,340,10,1.0
563,366,10,0.5
563,369,10,0.5
563,459,10,1.5
563,500,10,2108.5
563,548,10,0.5
566,78,10,0.5
566,154,10,7.5
566,198,10,0.5
566,425,10,1.5
566,529,10,0.5
567,392,10,2.0
567,429,10,12.0
567,589,10,0.5
570,116,10,88.0
575,84,10,0.5
575,102,10,33.5
575,129,10,49.0
575,280,10,0.5
575,340,10,0.5
575,436,10,1.0
575,468,10,0.5
575,504,10,1.0
575,529,10,0.5
575,548,10,2.5
576,202,10,0.5
576,280,10,0.5
576,283,10,0.5
576,391,10,70.5
576,552,10,12.5
577,529,10,0.5
579,147,10,1.5
579,154,10,25.0
579,178,10,2.0
579,444,10,1.0
579,463,10,1.5
582,25,10,4.0
582,78,10,68.5
582,157,10,2.5
582,166,10,19.5
582,169,10,9.5
582,190,10,1.0
582,208,10,2.5
582,233,10,3.5
582,283,10,6.0
582,331,10,5.0
582,556,10,1.5
584,67,10,0.5
584,77,10,0.5
584,166,10,0.5
584,175,10,0.5
584,188,10,0.5
584,366,10,1.5
584,408,10,4.0
584,510,10,0.5
584,529,10,1.0
584,536,10,0.5
584,592,10,1.0
586,23,10,7.0
586,213,10,2.0
586,280,10,0.5
586,287,10,0.5
586,340,10,0.5
586,341,10,9.0
586,369,10,0.5
586,410,10,3.0
587,280,10,0.5
589,32,10,6.0
589,78,10,0.5
589,154,10,3.0
589,166,10,2.5
589,331,10,0.5
589,366,10,0.5
589,395,10,0.5
589,429,10,1.5
589,520,10,0.5
589,567,10,0.5
589,592,10,9.5
592,32,10,4.0
592,141,10,0.5
592,154,10,1.5
592,190,10,0.5
592,340,10,0.5
592,395,10,2.0
592,493,10,47.5
592,584,10,1.0
592,589,10,9.5
594,463,10,2.0
594,544,10,3.5
3,12,11,0.5
3,41,11,1.0
3,82,11,16.0
3,129,11,1.0
3,266,11,46.0
3,468,11,54.5
3,573,11,0.5
3,586,11,19.0
12,3,11,0.5
12,78,11,0.5
12,118,11,1.0
12,132,11,0.5
12,178,11,0.5
12,209,11,0.5
12,313,11,1.0
12,357,11,0.5
12,369,11,1.5
12,379,11,1.0
12,427,11,2.0
12,452,11,5.0
12,463,11,2.0
12,468,11,0.5
12,482,11,25.0
12,503,11,0.5
12,526,11,2.0
16,29,11,27.0
16,41,11,323.0
16,392,11,43.0
16,395,11,0.5
25,141,11,0.5
25,185,11,1.5
29,16,11,27.0
29,41,11,27.5
29,345,11,4.5
29,392,11,16.0
32,589,11,29.5
32,592,11,9.5
41,3,11,1.0
41,16,11,323.0
41,29,11,27.5
41,353,11,0.5
41,379,11,1.5
41,392,11,54.5
41,446,11,0.5
41,589,11,0.5
42,82,11,4.5
42,169,11,7.0
42,405,11,1.0
42,413,11,0.5
42,435,11,0.5
42,503,11,0.5
42,555,11,0.5
42,574,11,32.0
42,577,11,0.5
48,413,11,1.0
49,129,11,2.0
49,170,11,1.0
49,280,11,0.5
49,286,11,0.5
49,357,11,0.5
49,391,11,1.5
49,497,11,1.0
49,568,11,0.5
52,67,11,1.0
56,580,11,0.5
64,147,11,0.5
64,253,11,1.0
64,266,11,0.5
64,310,11,0.5
64,319,11,1.0
64,369,11,1.5
64,552,11,0.5
64,592,11,2.0
67,52,11,1.0
67,107,11,0.5
67,129,11,63.0
67,308,11,0.5
67,340,11,0.5
67,395,11,0.5
67,405,11,0.5
67,417,11,5.0
67,446,11,3.0
67,452,11,1.5
67,497,11,2.5
67,548,11,20.0
67,563,11,3.5
72,208,11,1.0
72,283,11,0.5
72,345,11,1.5
72,433,11,3.5
72,463,11,4.5
72,566,11,27.5
